#target name         accession query name           accession mdl mdl from   mdl to seq from   seq to strand trunc pass   gc  bias  score   E-value inc description of target
#------------------- --------- -------------------- --------- --- -------- -------- -------- -------- ------ ----- ---- ---- ----- ------ --------- --- ---------------------
SRS017521_Baylor_scaffold_36944/3573-3509   -         Pistol               RF02679    cm        1       70        1       65      +    no    1 0.63   0.0   54.9   2.1e-09 !   -
UnmappedStool_Broad_scaffold_588930/144-80  -         Pistol               RF02679    cm        1       70        1       65      +    no    1 0.63   0.0   54.9   2.1e-09 !   -
2222084014.1615_1/224-152                   -         Pistol               RF02679    cm        1       70        1       73      +    no    1 0.42   0.0   54.9   2.1e-09 !   -
2200549695/164-238                          -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.41   0.0   54.9   2.2e-09 !   -
2200577302/190-116                          -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.43   0.0   54.9   2.2e-09 !   -
RUMENNODE_373253_1/67373-67302              -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.43   0.0   54.6   2.6e-09 !   -
BABE01011365.1/336-273                      -         Pistol               RF02679    cm        1       70        1       64      +    no    1 0.48   0.0   54.3     3e-09 !   -
UnmappedStool_Broad_C251465396/1-68         -         Pistol               RF02679    cm        1       70        1       68      +    no    1 0.60   0.0   54.3     3e-09 !   -
LV_Brine_h2_0102_1010340/462-534            -         Pistol               RF02679    cm        1       70        1       73      +    no    1 0.59   0.0   54.3   3.1e-09 !   -
20090826-Illumina_contig18230/1096-1158     -         Pistol               RF02679    cm        1       70        1       63      +    no    1 0.48   0.0   54.1   3.3e-09 !   -
4491686.3.10008/504-416                     -         Pistol               RF02679    cm        1       70        1       89      +    no    1 0.48   0.0   54.1   3.4e-09 !   -
4491416.3_NODE_271/2984-2909                -         Pistol               RF02679    cm        1       70        1       76      +    no    1 0.62   0.0   54.1   3.4e-09 !   -
SRS015133_C3498907/1828-1915                -         Pistol               RF02679    cm        1       70        1       88      +    no    1 0.61   0.0   54.0   3.5e-09 !   -
SRS014235_WUGC_scaffold_114459/143-230      -         Pistol               RF02679    cm        1       70        1       88      +    no    1 0.61   0.0   54.0   3.5e-09 !   -
scaffold42744_12_MH0013/394-307             -         Pistol               RF02679    cm        1       70        1       88      +    no    1 0.61   0.0   53.8     4e-09 !   -
NZ_KE159636.1/1296634-1296569               -         Pistol               RF02679    cm        1       70        1       66      +    no    1 0.56   0.0   53.7   4.3e-09 !   -
SRS017521_C2797136/307-372                  -         Pistol               RF02679    cm        1       70        1       66      +    no    1 0.67   0.0   53.6   4.4e-09 !   -
2236876011_199011/191-265                   -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.40   0.0   53.6   4.4e-09 !   -
LV_Brine_h2_0102_1122788/110-181            -         Pistol               RF02679    cm        1       70        1       72      +    no    3 0.42   0.0   53.5   4.7e-09 !   -
4491686.3.17357/31199-31265                 -         Pistol               RF02679    cm        1       70        1       67      +    no    1 0.73   0.1   53.3   5.2e-09 !   -
4491686.3.638433/273-339                    -         Pistol               RF02679    cm        1       70        1       67      +    no    1 0.73   0.1   53.3   5.2e-09 !   -
JGI20158J14315_10061369/429-503             -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.44   0.0   53.2   5.6e-09 !   -
scaffold5700_12_MH0071/8112-8048            -         Pistol               RF02679    cm        1       70        1       65      +    no    1 0.69   0.0   53.1     6e-09 !   -
NC_014828.1/1057607-1057686                 -         Pistol               RF02679    cm        1       70        1       80      +    no    1 0.57   0.0   52.7   7.5e-09 !   -
scaffold93880_2_V1.CD-13/1006-940           -         Pistol               RF02679    cm        1       70        1       67      +    no    1 0.58   0.0   52.4   8.6e-09 !   -
SRS024331_LANL_scaffold_21581/199-133       -         Pistol               RF02679    cm        1       70        1       67      +    no    1 0.58   0.0   52.4   8.7e-09 !   -
scaffold27612_3_V1.CD-4/1762-1836           -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.57   0.0   52.3   9.3e-09 !   -
ASHM260b_GM9OZ8V02I02WD/103-164             -         Pistol               RF02679    cm        1       70        1       62      +    no    1 0.39   0.0   52.3   9.4e-09 !   -
SRS019582_WUGC_scaffold_23897/137-66        -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
SRS078176_LANL_scaffold_4531/2715-2786      -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
4491482.3_NODE_62541/3778-3707              -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
DLM002_scaffold8510_2/334-263               -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
NOF001_scaffold35260_1/621-550              -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
SRS011239_C2660562/1495-1566                -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
SRS013521_LANL_scaffold_10431/2723-2794     -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
SRS049995_LANL_scaffold_35584/518-447       -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
4491413.3_NODE_35045/1240-1311              -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
4491487.3_NODE_70949/3208-3279              -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
DOM024_scaffold34037_11/414-343             -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
SRS012273_Baylor_scaffold_15679/166-95      -         Pistol               RF02679    cm        1       70        1       72      +    no    1 0.57   0.0   52.2   9.8e-09 !   -
JGI20158J14315_10061369/1247-1320           -         Pistol               RF02679    cm        1       70        1       74      +    no    1 0.42   0.0   52.2     1e-08 !   -
08_19_CONTROL_DNA_scaffold60306_3/2611-2677 -         Pistol               RF02679    cm        1       70        1       67      +    no    1 0.69   0.0   52.1   1.1e-08 !   -
topACOD_F95O9CU01EQNT3/361-423              -         Pistol               RF02679    cm        1       70        1       63      +    no    1 0.52   0.0   52.0   1.1e-08 !   -
SRS020233_C4021044/171-97                   -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.55   0.0   51.9   1.1e-08 !   -
SRS050422_LANL_scaffold_40342/580-506       -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.55   0.0   51.9   1.1e-08 !   -
SRS056259_LANL_scaffold_31437/841-767       -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.55   0.0   51.9   1.1e-08 !   -
scaffold37074_1_O2.UC-22/433-359            -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.55   0.0   51.9   1.1e-08 !   -
SRS018351_Baylor_scaffold_18532/171-97      -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.55   0.0   51.9   1.1e-08 !   -
SRS045713_WUGC_scaffold_40966/1574-1648     -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.55   0.0   51.9   1.1e-08 !   -
SRS053398_LANL_scaffold_36340/13824-13898   -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.55   0.0   51.9   1.1e-08 !   -
SRS015133_WUGC_scaffold_33885/5109-5035     -         Pistol               RF02679    cm        1       70        1       75      +    no    1 0.55   0.0   51.9   1.1e-08 !   -
CAM_READ_0073996105/149-222                 -         Pistol               RF02679    cm        1       70        1       74      +    no    1 0.59   0.0   51.7   1.3e-08 !   -
JGI20156J14371_10005593/2629-2568           -         Pistol               RF02679    cm        1       70        1       62      +    no    1 0.44   0.0   51.7   1.3e-08 !   -
DelMOWin2010_c10055187/822-895              -         Pistol               RF02679    cm        1       70        1       74      +    no    1 0.41   0.0   51.6   1.4e-08 !   -
4448813.3_Contig11926/524-448               -         Pistol               RF02679    cm        1       70        1       77      +    no    1 0.62   0.0   51.3   1.7e-08 !   -
TB03JUN2009E__Contig_1742/3706-3645         -         Pistol               RF02679    cm        1       70        1       62      +    no    1 0.58   0.0   51.3   1.7e-08 !   -
SRS017521_Baylor_scaffold_10780/853-918     -         Pistol               RF02679    cm        1       70        1       66      +    no    1 0.64   0.0   51.2   1.7e-08 !   -
2236876008_384950/369-456                   -         Pistol               RF02679    cm        1       70        1       88      +    no    1 0.53   0.0   51.1   1.8e-08 !   -
LV_Brine_h2_0102_1065239/110-39             -         Pistol               RF02679    cm        1       70        1       72      +    no    3 0.43   0.0   50.9     2e-08 !   -
JGI1221J11331_1170754/98-27                 -         Pistol               RF02679    cm        1       70        1       72      +    no    3 0.42   0.0   50.9     2e-08 !   -
JGI1221J11331_1259002/4-75                  -         Pistol               RF02679    cm        1       70        1       72      +    no    3 0.42   0.0   50.9     2e-08 !   -
